Trail#,Year,State,Site,Core,Block,Long,Lat,Seq,Horizon,Depth_Start,Depth_End,Clay,Silt,Sand,CEC,TC,TOC,TIC,OM1,OM2,OM3,N,pH_salt,pH_water,EC1:1,BD_Measured,BD_Saxton,WC,Sample_Date,Sample_Tip,Field_Notes,Field_Notes2
35,2016,IL,Shumway,2,2,-88.619959425578,39.169702597363,2,E,16,27,13.6,75.3,11.1,9.56,0.46,0.46,0,.,0.7912,1.14,0.061,6.29,7.07,.,1.5,1.5,0.292,3/29/2016,NR,,
35,2016,IL,Shumway,2,2,-88.619959425578,39.169702597363,3,Bt1,27,43,43.4,54.2,2.4,28.79,0.49,0.49,0,.,0.8428,1.63,0.066,5.39,6.2,.,1.48,1.26,0.262,3/29/2016,NR,,
35,2016,IL,Shumway,2,2,-88.619959425578,39.169702597363,4,Bg1,43,65,34.9,59,6.1,25.41,0.36,0.36,0,.,0.6192,0.96,0.038,6.52,7.04,.,1.6,1.37,0.264,3/29/2016,NR,,
35,2016,IL,Shumway,2,2,-88.619959425578,39.169702597363,5,Bg2,65,104,28.2,64.2,7.6,22.33,0.1,0.1,0,.,0.172,0.82,0.03,6.77,7.51,.,1.51,1.43,0.327,3/29/2016,NR,Iron Oxides,
35,2016,IL,Shumway,3,3,-88.619912326714,39.169386246268,1,Ap,0,24,15.4,68.9,15.7,12.28,1.12,1.12,0,.,1.9264,2.08,0.128,6.38,7.14,.,1.42,1.41,0.283,3/29/2016,NR,,
35,2016,IL,Shumway,3,3,-88.619912326714,39.169386246268,2,E,24,33,13.6,70,16.4,7.72,0.33,0.33,0,.,0.5676,0.81,0.037,6.31,7.16,.,1.53,1.54,0.19,3/29/2016,NR,,
35,2016,IL,Shumway,3,3,-88.619912326714,39.169386246268,3,Bt,33,51,38.6,52.5,8.9,24.64,0.28,0.28,0,.,0.4816,1.17,0.043,6.38,6.98,.,1.61,1.34,0.322,3/29/2016,NR,,
35,2016,IL,Shumway,3,3,-88.619912326714,39.169386246268,4,Bg1,51,71,37.3,56.8,5.9,26.35,0.14,0.14,0,.,0.2408,0.85,0.029,6.67,7.17,.,1.6,1.36,0.257,3/29/2016,NR,,
35,2016,IL,Shumway,3,3,-88.619912326714,39.169386246268,5,Bg2,71,103,31.2,59.1,9.7,22.79,0.09,0.09,0,.,0.1548,0.77,0.017,7.33,7.85,.,1.56,1.42,0.305,3/29/2016,NR,Iron Oxides,
35,2016,IL,Shumway,4,4,-88.619928751599,39.169133186748,1,Ap,0,19,15.4,65,19.6,12.3,1.06,1.06,0,.,1.8232,2.06,0.117,6.23,6.95,.,1.41,1.42,0.237,3/29/2016,NR,,
35,2016,IL,Shumway,4,4,-88.619928751599,39.169133186748,2,E,19,28,16.8,63.7,19.5,9.32,0.38,0.38,0,.,0.6536,0.98,0.048,6.15,7.02,.,1.47,1.51,0.2,3/29/2016,NR,,
35,2016,IL,Shumway,4,4,-88.619928751599,39.169133186748,3,Bt,28,53,38.2,52.1,9.7,24.07,0.38,0.38,0,.,0.6536,1.35,0.052,5.82,6.45,.,1.53,1.34,0.331,3/29/2016,NR,,
35,2016,IL,Shumway,4,4,-88.619928751599,39.169133186748,4,Bg1,53,73,31.9,58.1,10,22.55,0.3,0.3,0,.,0.516,1.09,0.043,5.63,6.33,.,1.61,1.39,0.244,3/29/2016,NR,Organic,
35,2016,IL,Shumway,4,4,-88.619928751599,39.169133186748,5,Bg2,73,110,24.8,63.3,11.9,18.72,0.15,0.15,0,.,0.258,0.76,0.023,6.1,6.77,.,1.62,1.47,0.241,3/29/2016,NR,,
36,2016,IL,Urbana,1,1,-88.228687800787,40.046646531028,1,Ap,0,19,23.6,69.4,7,21.13,1.92,1.92,0,.,3.3024,3.52,0.203,4.89,5.54,.,1.32,1.23,0.249,3/29/2016,NR,,Mapped as Flanagan
36,2016,IL,Urbana,1,1,-88.228687800787,40.046646531028,2,AB,19,38,24.6,71.2,4.2,21.82,1.39,1.39,0,.,2.3908,2.92,0.135,5.16,6.05,.,1.31,1.27,0.199,3/29/2016,NR,,
36,2016,IL,Urbana,1,1,-88.228687800787,40.046646531028,3,Bt1,38,57,31.6,65.3,3.1,24.96,0.47,0.47,0,.,0.8084,1.53,0.062,6.1,6.68,.,1.47,1.34,0.224,3/29/2016,NR,,
36,2016,IL,Urbana,1,1,-88.228687800787,40.046646531028,4,Bt2,57,89,37.1,59,3.9,28.77,0.76,0.76,0,.,1.3072,2.01,0.08,5.53,6.18,.,1.48,1.29,0.237,3/29/2016,NR,,
36,2016,IL,Urbana,1,1,-88.228687800787,40.046646531028,5,Bt3,89,111,26.4,63.4,10.2,20.45,1.36,1.36,0,.,2.3392,2.81,0.131,5.29,6.15,.,1.82,1.3,0.144,3/29/2016,NR,,
36,2016,IL,Urbana,2,2,-88.229083289889,40.046547051342,1,Ap,0,20,25.9,67.3,6.8,25.43,2.14,2.14,0,.,3.6808,3.68,0.202,5.26,5.99,.,1.33,1.22,0.192,3/29/2016,NR,,
36,2016,IL,Urbana,2,2,-88.229083289889,40.046547051342,2,A,20,50,36.3,58.4,5.3,34.64,1.87,1.87,0,.,3.2164,3.59,0.188,5.59,6.35,.,1.38,1.21,0.25,3/29/2016,NR,,
36,2016,IL,Urbana,2,2,-88.229083289889,40.046547051342,3,Bt1,50,70,41.6,53.4,5,34.07,0.82,0.82,0,.,1.4104,2.06,0.07,6.04,6.46,.,1.52,1.27,0.247,3/29/2016,NR,,
36,2016,IL,Urbana,2,2,-88.229083289889,40.046547051342,4,Bt2,70,91,39.7,57.6,2.7,32.97,0.44,0.44,0,.,0.7568,1.38,0.05,6.21,6.86,.,1.5,1.3,0.237,3/29/2016,NR,,
36,2016,IL,Urbana,2,2,-88.229083289889,40.046547051342,5,Bt3,91,114,37.5,60.4,2.1,30.15,0.26,0.26,0,.,0.4472,1.05,0.036,6.5,7.01,.,1.57,1.33,0.223,3/29/2016,NR,,
36,2016,IL,Urbana,3,3,-88.229382113745,40.046625552923,1,Ap,0,19,22.8,70.9,6.3,21.97,1.86,1.86,0,.,3.1992,3.41,0.191,5,5.76,.,1.29,1.24,0.187,3/29/2016,NR,,
36,2016,IL,Urbana,3,3,-88.229382113745,40.046625552923,2,AB,19,39,30.1,65.8,4.1,24.49,1.34,1.34,0,.,2.3048,2.75,0.131,5.23,5.98,.,1.35,1.27,0.223,3/29/2016,NR,,
36,2016,IL,Urbana,3,3,-88.229382113745,40.046625552923,3,Bt1,39,60,30.3,60.9,8.8,24.14,0.47,0.47,0,.,0.8084,1.47,0.05,6.59,7.08,.,1.44,1.37,0.278,3/29/2016,NR,,
36,2016,IL,Urbana,3,3,-88.229382113745,40.046625552923,4,Bt2,60,85,38.1,58.6,3.3,29.35,0.62,0.62,0,.,1.0664,1.85,0.066,5.55,6.31,.,1.44,1.29,0.276,3/29/2016,NR,,
36,2016,IL,Urbana,3,3,-88.229382113745,40.046625552923,5,Bt3,85,111,20.1,73.7,6.2,14.22,1.78,0.26,1.52,.,0.4472,0.94,0.032,7.25,7.85,.,1.66,1.47,0.26,3/29/2016,NR,,
36,2016,IL,Urbana,4,4,-88.229724248817,40.046587890995,1,Ap,0,18,20.8,68.8,10.4,19.49,1.62,1.62,0,.,2.7864,3.03,0.144,5.27,5.94,.,1.32,1.29,0.219,3/29/2016,NR,,
36,2016,IL,Urbana,4,4,-88.229724248817,40.046587890995,2,A,18,32,22.7,58.5,18.8,15.31,0.54,0.29,0.25,.,0.4988,1.01,0.042,6.94,7.46,.,1.25,1.48,0.246,3/29/2016,NR,,
36,2016,IL,Urbana,4,4,-88.229724248817,40.046587890995,3,Bt1,32,52,29.2,63.8,7,22.93,0.87,0.87,0,.,1.4964,2.22,0.084,5.26,5.87,.,1.31,1.32,0.267,3/29/2016,NR,,
36,2016,IL,Urbana,4,4,-88.229724248817,40.046587890995,4,Bt2,52,84,20.1,36.8,43.1,14.63,0.26,0.26,0,.,0.4472,0.94,0.034,5.88,6.62,.,1.47,1.55,0.222,3/29/2016,NR,,
36,2016,IL,Urbana,4,4,-88.229724248817,40.046587890995,5,B,84,105,13.2,11.8,75,8.45,0.11,0.11,0,.,0.1892,0.54,0.021,6.57,7.21,.,1.73,1.6,0.192,3/29/2016,NR,Sand,
37,2016,IN,Loam,1,1,-86.940363005197,41.444813871407,1,Ap,0,30,22.3,33.9,43.8,20.21,1.78,1.78,0,.,3.0616,3.79,0.184,5.95,6.72,.,1.35,1.36,0.224,3/30/2016,SR,,Mapped as Sebewa
37,2016,IN,Loam,1,1,-86.940363005197,41.444813871407,2,Bt1,30,49,25.5,34.7,39.8,17.58,0.54,0.54,0,.,0.9288,1.41,0.061,6.03,6.67,.,1.73,1.5,0.216,3/30/2016,SR,,
37,2016,IN,Loam,1,1,-86.940363005197,41.444813871407,3,Bt2,49,70,19.1,33.9,47,15.31,0.5,0.5,0,.,0.86,1.09,0.062,5.99,6.7,.,1.64,1.55,0.194,3/30/2016,SR,,
37,2016,IN,Loam,1,1,-86.940363005197,41.444813871407,4,Bg,70,98,10.4,23.6,66,5.83,1.68,0.66,1.02,.,1.1352,1.14,0.05,7.1,7.77,.,1.66,1.55,0.101,3/30/2016,SR,,
37,2016,IN,Loam,1,1,-86.940363005197,41.444813871407,5,2Bt,98,112,18.2,41.7,40.1,11.5,2.32,0.88,1.44,.,1.5136,1.41,0.055,7.45,7.94,.,1.7,1.51,0.127,3/30/2016,SR,,
37,2016,IN,Loam,2,2,-86.940158198932,41.444377046069,1,Ap,0,23,26.8,38.9,34.3,29.79,2.66,2.66,0,.,4.5752,6.21,0.252,5.86,6.72,.,1.25,1.19,0.203,3/30/2016,SR,,
37,2016,IN,Loam,2,2,-86.940158198932,41.444377046069,2,Bt1,23,40,24.7,40.3,35,21.67,0.57,0.57,0,.,0.9804,1.33,0.062,6.3,6.93,.,1.71,1.49,0.146,3/30/2016,SR,,
37,2016,IN,Loam,2,2,-86.940158198932,41.444377046069,3,Bt2,40,58,22.6,36.4,41,17.04,0.42,0.42,0,.,0.7224,1.1,0.044,6.36,6.95,.,1.69,1.53,0.119,3/30/2016,SR,,
37,2016,IN,Loam,2,2,-86.940158198932,41.444377046069,4,B,58,80,7,16.4,76.6,4.22,1.67,0.46,1.21,.,0.7912,0.68,0.035,7.18,7.96,.,1.59,1.57,0.069,3/30/2016,SR,Sand,
37,2016,IN,Loam,2,2,-86.940158198932,41.444377046069,5,2C,80,110,5.5,10.9,83.6,1.32,1.84,0.62,1.22,.,1.0664,0.79,0.046,7.47,8.22,.,.,1.54,0.047,3/30/2016,SR,,
37,2016,IN,Loam,3,3,-86.940000996716,41.444736453379,1,Ap,0,30,21.1,32.1,46.8,19.09,1.6,1.6,0,.,2.752,4,0.149,5.45,6.05,.,1.39,1.36,0.201,3/30/2016,SR,,
37,2016,IN,Loam,3,3,-86.940000996716,41.444736453379,2,B1,30,54,4.8,13.9,81.3,4.17,0.17,0.17,0,.,0.2924,0.38,0.048,5.9,6.61,.,1.82,1.57,0.095,3/30/2016,SR,Sand,
37,2016,IN,Loam,3,3,-86.940000996716,41.444736453379,3,B2,54,74,8.1,17.8,74.1,4.63,1.01,0.61,0.4,.,1.0492,1.05,0.05,6.97,7.67,.,1.86,1.55,0.077,3/30/2016,SR,Sand/Gravel,
37,2016,IN,Loam,3,3,-86.940000996716,41.444736453379,4,Bt1,74,95,21.5,43.3,35.2,17.37,1.49,0.96,0.53,.,1.6512,1.65,0.079,7.29,7.75,.,1.68,1.48,0.171,3/30/2016,SR,,
37,2016,IN,Loam,3,3,-86.940000996716,41.444736453379,5,Bt2,95,120,14,40.3,45.7,9.66,2.53,0.7,1.83,.,1.204,1.1,0.045,7.45,8,.,1.88,1.55,0.145,3/30/2016,SR,,
37,2016,IN,Loam,4,4,-86.939758363283,41.444512217758,1,Ap,0,28,26.7,35.8,37.5,28.06,2.28,2.28,0,.,3.9216,4.49,0.224,6.14,6.86,.,1.32,1.31,0.221,3/30/2016,SR,,
37,2016,IN,Loam,4,4,-86.939758363283,41.444512217758,2,Bt1,28,46,21.9,35.9,42.2,16.59,0.4,0.4,0,.,0.688,1.08,0.038,6.41,7.06,.,1.75,1.53,0.113,3/30/2016,SR,,
37,2016,IN,Loam,4,4,-86.939758363283,41.444512217758,3,Bt2,46,58,15.1,30,54.9,9.82,0.39,0.39,0,.,0.6708,0.97,0.035,6.45,7.05,.,1.59,1.57,0.066,3/30/2016,SR,,
37,2016,IN,Loam,4,4,-86.939758363283,41.444512217758,4,Bq1,58,90,3.2,4.9,91.9,3.7,0.63,0.28,0.35,.,0.4816,0.47,0.032,7.07,7.87,.,1.41,1.52,0.04,3/30/2016,SR,Sand,
37,2016,IN,Loam,4,4,-86.939758363283,41.444512217758,5,Bq2,90,120,2.8,6.9,90.3,1.48,1.76,0.85,0.91,.,1.462,0.74,0.048,7.58,8.13,.,1.65,1.51,0.047,3/30/2016,SR,,
38,2016,IN,Sand,1,1,-86.928170845894,41.442526800226,1,Ap,0,26,7.5,30.3,62.2,7.68,0.83,0.83,0,.,1.4276,1.61,0.077,5.76,6.62,.,1.46,1.51,0.17,3/30/2016,SR,,Mapped as a Tracy
38,2016,IN,Sand,1,1,-86.928170845894,41.442526800226,2,Bt1,26,52,8.6,27.7,63.7,5.82,0.25,0.25,0,.,0.43,0.78,0.036,5.26,6.2,.,1.67,1.58,0.138,3/30/2016,SR,,
38,2016,IN,Sand,1,1,-86.928170845894,41.442526800226,3,Bq,52,80,8.9,14,77.1,4.47,0.14,0.14,0,.,0.2408,0.6,0.026,5.18,6.13,.,1.6,1.58,0.114,3/30/2016,SR,Sand,
38,2016,IN,Sand,1,1,-86.928170845894,41.442526800226,4,Bt2,80,120,16.3,15.1,68.6,6.38,0.14,0.14,0,.,0.2408,0.76,0.029,4.73,5.61,.,1.67,1.59,0.162,3/30/2016,SR,Gravel,
38,2016,IN,Sand,2,2,-86.92794738546,41.442757416651,1,Ap,0,25,7.1,33.5,59.4,8.67,1.02,1.02,0,.,1.7544,1.81,0.096,6.68,7.13,.,1.52,1.5,0.168,3/30/2016,SR,,
38,2016,IN,Sand,2,2,-86.92794738546,41.442757416651,2,Bt,25,58,6.2,26.1,67.7,4.67,0.24,0.24,0,.,0.4128,0.65,0.028,6.21,6.83,.,1.64,1.58,0.133,3/30/2016,SR,,
38,2016,IN,Sand,2,2,-86.92794738546,41.442757416651,3,Bq,58,87,5.8,15.9,78.3,3.34,0.09,0.09,0,.,0.1548,0.46,0.012,6.07,6.75,.,1.68,1.57,0.117,3/30/2016,SR,Sand,
38,2016,IN,Sand,2,2,-86.92794738546,41.442757416651,4,Bt2,87,120,8.9,11.6,79.5,3.75,0.13,0.13,0,.,0.2236,0.53,0.028,6.01,6.74,.,1.67,1.58,0.147,3/30/2016,SR,Gravel,
38,2016,IN,Sand,3,3,-86.927818577412,41.442382203155,1,Ap,0,22,7.9,33,59.1,7.66,1.02,1.02,0,.,1.7544,1.84,0.094,6.22,7.03,.,1.55,1.5,0.175,3/30/2016,SR,,
38,2016,IN,Sand,3,3,-86.927818577412,41.442382203155,2,Bt,22,48,8.9,30.2,60.9,5.38,0.28,0.28,0,.,0.4816,0.77,0.036,6.15,6.97,.,1.79,1.58,0.136,3/30/2016,SR,,
38,2016,IN,Sand,3,3,-86.927818577412,41.442382203155,3,Bq,48,70,5.1,9.2,85.7,3.12,0.09,0.09,0,.,0.1548,0.39,0.018,6.21,7.13,.,.,1.56,0.097,3/30/2016,SR,,
38,2016,IN,Sand,3,3,-86.927818577412,41.442382203155,4,Btq,70,120,12.4,15.2,72.4,5.75,0.12,0.12,0,.,0.2064,0.69,0.028,5.61,6.58,.,1.55,1.59,0.144,3/30/2016,SR,,
38,2016,IN,Sand,4,4,-86.927615870608,41.442844585153,1,Ap,0,26,9,36.2,54.8,8.55,1.04,1.04,0,.,1.7888,1.83,0.094,6.14,6.97,.,1.47,1.5,0.177,3/30/2016,SR,,
38,2016,IN,Sand,4,4,-86.927615870608,41.442844585153,2,Bt,26,50,10.4,32.6,57,5.82,0.27,0.27,0,.,0.4644,0.8,0.036,6.17,7.06,.,1.66,1.58,0.155,3/30/2016,SR,,
38,2016,IN,Sand,4,4,-86.927615870608,41.442844585153,3,Btq,50,76,10.8,18.5,70.7,5.72,0.16,0.16,0,.,0.2752,0.66,0.032,6.07,6.95,.,1.7,1.59,0.132,3/30/2016,SR,,
38,2016,IN,Sand,4,4,-86.927615870608,41.442844585153,4,Btq2,76,120,14.7,16,69.3,6.51,0.16,0.16,0,.,0.2752,0.73,0.032,5.96,6.85,.,1.72,1.59,0.154,3/30/2016,SR,,
39,2016,MN,Becker,1,1,-93.890338588973,45.386836910507,1,Ap,0,25,8.5,12.8,78.7,11.16,1.58,1.58,0,.,2.7176,2.61,0.11,5.06,5.61,.,1.44,1.45,0.154,4/26/2016,SR,,
39,2016,MN,Becker,1,1,-93.890338588973,45.386836910507,2,AB,25,43,6.3,9.6,84.1,7.13,0.6,0.6,0,.,1.032,1.22,0.055,4.88,5.64,.,1.45,1.52,0.128,4/26/2016,SR,,
39,2016,MN,Becker,1,1,-93.890338588973,45.386836910507,3,B,43,60,4.3,5.5,90.2,4.41,0.22,0.22,0,.,0.3784,0.64,0.028,4.96,5.97,.,1.42,1.53,0.086,4/26/2016,SR,,
39,2016,MN,Becker,1,1,-93.890338588973,45.386836910507,4,C1,60,80,2,2.5,95.5,1.94,0.06,0.06,0,.,0.1032,0.32,0.014,5.23,6.07,.,.,1.51,0.064,4/26/2016,SR,,
39,2016,MN,Becker,1,1,-93.890338588973,45.386836910507,5,C2,80,106,0.8,1.7,97.5,1.47,0.03,0.03,0,.,0.0516,0.2,0.011,5.57,6.51,.,.,1.49,0.046,4/26/2016,SR,,
39,2016,MN,Becker,2,2,-93.89054652909,45.386524460794,1,Ap,0,23,4.8,7.7,87.5,6.24,1.01,1.01,0,.,1.7372,1.64,0.072,6,6.66,.,1.51,1.48,0.106,4/26/2016,SR,,
39,2016,MN,Becker,2,2,-93.89054652909,45.386524460794,2,BC,23,35,4.3,6.6,89.1,4.11,0.52,0.52,0,.,0.8944,0.88,0.035,6.21,6.56,.,1.4,1.51,0.086,4/26/2016,SR,,
39,2016,MN,Becker,2,2,-93.89054652909,45.386524460794,3,C1,35,69,2,4.9,93.1,2.35,0.12,0.12,0,.,0.2064,0.37,0.023,5.93,6.47,.,1.51,1.51,0.07,4/26/2016,SR,,
39,2016,MN,Becker,2,2,-93.89054652909,45.386524460794,4,C2,69,100,1.6,1.3,97.1,1.24,0.04,0.04,0,.,0.0688,0.19,0.011,5.76,6.45,.,.,1.5,0.04,4/26/2016,SR,,
39,2016,MN,Becker,3,3,-93.890731651964,45.386686255853,1,Ap,0,25,6.9,13,80.1,9.79,1.45,1.45,0,.,2.494,2.38,0.105,5.43,5.85,.,1.58,1.45,0.138,4/26/2016,SR,,
39,2016,MN,Becker,3,3,-93.890731651964,45.386686255853,2,AB,25,47,8.6,11.9,79.5,8.65,0.76,0.76,0,.,1.3072,1.72,0.071,4.94,5.66,.,1.54,1.51,0.142,4/26/2016,SR,,
39,2016,MN,Becker,3,3,-93.890731651964,45.386686255853,3,B,47,60,5.5,9.6,84.9,4.93,0.33,0.33,0,.,0.5676,0.85,0.043,4.88,5.76,.,.,1.53,0.107,4/26/2016,SR,,
39,2016,MN,Becker,3,3,-93.890731651964,45.386686255853,4,C1,60,83,2.4,3.2,94.4,2.37,0.09,0.09,0,.,0.1548,0.37,0.016,5.12,5.89,.,.,1.51,0.071,4/26/2016,SR,,
39,2016,MN,Becker,3,3,-93.890731651964,45.386686255853,5,C2,83,100,1.2,1.5,97.3,1.48,0.04,0.04,0,.,0.0688,0.17,0.012,5.32,6.19,.,.,1.5,0.047,4/26/2016,SR,,
39,2016,MN,Becker,4,4,-93.890911570524,45.386861769094,1,Ap,0,26,4.4,9.8,85.8,6.49,0.98,0.98,0,.,1.6856,1.61,0.066,5.49,6.22,.,1.42,1.48,0.104,4/26/2016,SR,,
39,2016,MN,Becker,4,4,-93.890911570524,45.386861769094,2,C1,26,57,2.4,4,93.6,2.52,0.15,0.15,0,.,0.258,0.4,0.029,5.29,6.15,.,.,1.51,0.076,4/26/2016,SR,,
39,2016,MN,Becker,4,4,-93.890911570524,45.386861769094,3,C2,57,80,1.6,2.5,95.9,1.52,0.02,0.02,0,.,0.0344,0.19,0.009,5.54,6.47,.,1.6,1.51,0.054,4/26/2016,SR,,
39,2016,MN,Becker,4,4,-93.890911570524,45.386861769094,4,C3,80,110,1.2,1.7,97.1,1.38,0.05,0.05,0,.,0.086,0.16,0.007,5.93,6.76,.,.,1.5,0.052,4/26/2016,SR,,
40,2016,MN,Waseca,1,1,-93.642051233633,44.107197466746,1,Ap,0,18,30.2,47.8,22,31.69,2.54,2.54,0,.,4.3688,4.4,0.235,5.05,5.81,.,1.27,1.25,0.29,4/26/2016,DR,,
40,2016,MN,Waseca,1,1,-93.642051233633,44.107197466746,2,A,18,39,31.9,46,22.1,30.47,1.93,1.93,0,.,3.3196,3.48,0.171,5.37,6.12,.,1.47,1.3,0.276,4/26/2016,DR,,
40,2016,MN,Waseca,1,1,-93.642051233633,44.107197466746,3,AB,39,53,36,42.5,21.5,30.26,0.76,0.76,0,.,1.3072,1.6,0.074,5.67,6.21,.,1.37,1.39,0.285,4/26/2016,DR,,
40,2016,MN,Waseca,1,1,-93.642051233633,44.107197466746,4,Bt,53,78,38.3,43.8,17.9,31.51,0.43,0.43,0,.,0.7396,1.14,0.056,6.09,6.6,.,1.34,1.38,0.331,4/26/2016,DR,,
40,2016,MN,Waseca,1,1,-93.642051233633,44.107197466746,5,Btg,78,118,37.5,54,8.5,27.65,1.15,0.31,0.84,.,0.5332,0.93,0.05,7.42,7.79,.,1.3,1.36,0.393,4/26/2016,DR,,
40,2016,MN,Waseca,2,2,-93.641834303093,44.10733541037,1,Ap,0,23,37,44.5,18.5,39.68,2.98,2.98,0,.,5.1256,4.76,0.288,5.98,6.63,.,1.22,1.22,0.335,4/26/2016,DR,,
40,2016,MN,Waseca,2,2,-93.641834303093,44.10733541037,2,AB,23,44,41.4,46,12.6,36.24,1.16,1.16,0,.,1.9952,1.88,0.101,6.84,7.32,.,1.31,1.31,0.302,4/26/2016,DR,,
40,2016,MN,Waseca,2,2,-93.641834303093,44.10733541037,3,Btg1,44,57,39.9,46.5,13.6,32.86,0.74,0.62,0.12,.,1.0664,1.3,0.059,7.3,7.72,.,1.18,1.35,0.309,4/26/2016,DR,,
40,2016,MN,Waseca,2,2,-93.641834303093,44.10733541037,4,Btg2,57,80,36.5,55.9,7.6,29.86,1.4,0.46,0.94,.,0.7912,1.03,0.047,7.42,7.83,.,1.21,1.36,0.324,4/26/2016,DR,,
40,2016,MN,Waseca,2,2,-93.641834303093,44.10733541037,5,Btg3,80,101,36.7,56.5,6.8,27.5,1.6,0.48,1.12,.,0.8256,1.01,0.049,7.5,7.88,.,1.23,1.35,0.411,4/26/2016,DR,,
40,2016,MN,Waseca,3,3,-93.641982548207,44.107510852882,1,Ap,0,23,32.9,48.7,18.4,36.79,2.96,2.96,0,.,5.0912,4.63,0.26,5.33,6.14,.,1.19,1.22,0.309,4/26/2016,DR,,
40,2016,MN,Waseca,3,3,-93.641982548207,44.107510852882,2,A,23,40,34.2,45.5,20.3,33.86,1.61,1.61,0,.,2.7692,2.6,0.12,5.88,6.46,.,1.47,1.34,0.276,4/26/2016,DR,,
40,2016,MN,Waseca,3,3,-93.641982548207,44.107510852882,3,AB,40,55,34.6,46.3,19.1,31.02,0.84,0.84,0,.,1.4448,1.53,0.064,6.07,6.56,.,1.44,1.39,0.258,4/26/2016,DR,,
40,2016,MN,Waseca,3,3,-93.641982548207,44.107510852882,4,Bt,55,66,32.2,48.2,19.6,26.26,0.42,0.42,0,.,0.7224,1.01,0.05,6.2,6.7,.,1.48,1.43,0.253,4/26/2016,DR,,
40,2016,MN,Waseca,3,3,-93.641982548207,44.107510852882,5,Btg,66,92,24.7,41.8,33.5,23.27,0.29,0.29,0,.,0.4988,0.72,0.037,6.55,7.24,.,1.46,1.53,0.31,4/26/2016,DR,,
40,2016,MN,Waseca,4,4,-93.641840643379,44.107667852926,1,Ap,0,25,28.4,51.3,20.3,35.61,3.27,3.27,0,.,5.6244,5,0.288,5.59,6.27,.,1.27,1.2,0.318,4/26/2016,SR,,
40,2016,MN,Waseca,4,4,-93.641840643379,44.107667852926,2,A,25,43,27.4,48.8,23.8,24.99,1.17,1.17,0,.,2.0124,1.79,0.103,6.1,6.75,.,1.57,1.42,0.242,4/26/2016,SR,,
40,2016,MN,Waseca,4,4,-93.641840643379,44.107667852926,3,AB,43,61,31.7,45.9,22.4,24.9,0.74,0.74,0,.,1.2728,1.26,0.064,6.21,6.8,.,1.52,1.43,0.26,4/26/2016,SR,,
40,2016,MN,Waseca,4,4,-93.641840643379,44.107667852926,4,Bt,61,84,34.3,34.6,31.1,25.56,0.35,0.35,0,.,0.602,0.88,0.053,6.36,6.88,.,1.55,1.46,0.25,4/26/2016,SR,,
40,2016,MN,Waseca,4,4,-93.641840643379,44.107667852926,5,Btg,84,119,30.6,41.1,28.3,24.08,0.23,0.23,0,.,0.3956,0.77,0.04,6.42,7.05,.,1.45,1.48,0.321,4/26/2016,SR,,
41,2016,MO,Bradford,1,1,-92.197292055805,38.890929399158,1,Ap,0,20,15.3,81.3,3.4,11.87,0.78,0.78,0,.,1.3416,1.69,0.095,6.32,6.88,.,.,1.42,.,3/17/2016,NR,,
41,2016,MO,Bradford,1,1,-92.197292055805,38.890929399158,2,E,20,34,22.8,71.9,5.3,14.83,0.4,0.4,0,.,0.688,1.36,0.071,4.99,5.78,.,1.41,1.41,0.242,3/17/2016,NR,,
41,2016,MO,Bradford,1,1,-92.197292055805,38.890929399158,3,Bt,34,64,50.9,46.6,2.5,31.64,0.63,0.63,0,.,1.0836,1.96,0.078,4.43,5.21,.,1.41,1.21,0.305,3/17/2016,NR,,
41,2016,MO,Bradford,1,1,-92.197292055805,38.890929399158,4,Btg1,64,91,39.1,58.3,2.6,26.67,0.2,0.2,0,.,0.344,0.97,0.048,4.62,5.44,.,1.59,1.32,0.249,3/17/2016,NR,Marbling,
41,2016,MO,Bradford,1,1,-92.197292055805,38.890929399158,5,Btg2,91,112,34.8,63.6,1.6,24.72,0.17,0.17,0,.,0.2924,0.77,0.041,5.02,5.61,.,1.38,1.36,0.258,3/17/2016,NR,,
41,2016,MO,Bradford,2,2,-92.197096069696,38.890638330699,1,Ap,0,22,17.8,74.4,7.8,15.38,0.92,0.92,0,.,1.5824,2.08,0.108,6.21,6.76,.,1.4,1.38,0.204,3/17/2016,SR,,
41,2016,MO,Bradford,2,2,-92.197096069696,38.890638330699,2,Btg1,22,42,45.2,51.1,3.7,27.8,0.72,0.72,0,.,1.2384,2.18,0.082,4.75,5.47,.,1.36,1.24,0.311,3/17/2016,SR,,
41,2016,MO,Bradford,2,2,-92.197096069696,38.890638330699,3,Btg2,42,65,42.8,55.7,1.5,29.38,0.4,0.4,0,.,0.688,1.35,0.062,4.59,5.34,.,1.55,1.28,0.273,3/17/2016,SR,,
41,2016,MO,Bradford,2,2,-92.197096069696,38.890638330699,4,Btg3,65,87,33.8,63.7,2.5,26.26,0.19,0.19,0,.,0.3268,0.88,0.036,4.79,5.5,.,1.52,1.37,0.274,3/17/2016,SR,Marbling,
41,2016,MO,Bradford,2,2,-92.197096069696,38.890638330699,5,Btg4,87,113,34.8,62.7,2.5,26.73,0.12,0.12,0,.,0.2064,0.96,0.035,5.39,5.87,.,1.58,1.35,0.247,3/17/2016,SR,Lots of marbling,
