Year,State,Site,Site_Prod,Sam_Time,Plot_ID,Block,N_Trt,Plant_N,Side_N,Plant_N_SI,Side_N_SI,Nitrate1,Nitrate2,Nitrate3,Ammonium1,Comment
2016,MO,Troth,High,VT,113,1,15,80,80,90,90,12,29,.,.,Contaminated NH4sample
2016,MO,Troth,High,VT,114,1,6,200,0,225,0,23.5,11.5,.,.,.
2016,MO,Troth,High,VT,115,1,7,240,0,270,0,17.5,8,.,.,Contaminated NH4sample
2016,MO,Troth,High,VT,116,1,8,280,0,315,0,10,7.5,.,.,.
2016,MO,Troth,High,VT,201,2,5,160,0,180,0,15.5,5.5,.,.,Contaminated NH4sample
2016,MO,Troth,High,VT,203,2,7,240,0,270,0,19,8.5,.,.,Contaminated NH4sample
2016,MO,Troth,High,VT,204,2,11,40,120,45,135,39.5,9,.,.,Contaminated NH4sample
2016,MO,Troth,High,VT,205,2,1,0,0,0,0,2,2,.,.,Contaminated NH4sample
2016,MO,Troth,High,VT,207,2,9,40,40,45,45,8,2.5,.,.,.
2016,MO,Troth,High,VT,208,2,3,80,0,90,0,11.5,3.5,.,.,Contaminated NH4sample
2016,MO,Troth,High,VT,209,2,4,120,0,135,0,4,2.5,.,.,.
2016,MO,Troth,High,VT,211,2,15,80,80,90,90,21.5,3.5,.,.,Contaminated NH4sample
2016,MO,Troth,High,VT,212,2,8,280,0,315,0,21,16,.,.,.
2016,MO,Troth,High,VT,213,2,2,40,0,45,0,3,1.5,.,.,.
2016,MO,Troth,High,VT,214,2,13,40,200,45,225,7.5,10.5,.,.,.
2016,MO,Troth,High,VT,215,2,6,200,0,225,0,6.5,3.5,.,.,.
2016,MO,Troth,High,VT,301,3,1,0,0,0,0,2.5,2,.,.,Contaminated NH4sample
2016,MO,Troth,High,VT,302,3,9,40,40,45,45,6.5,7,.,.,.
2016,MO,Troth,High,VT,305,3,6,200,0,225,0,12.5,8.5,.,.,.
2016,MO,Troth,High,VT,306,3,13,40,200,45,225,27,37,.,.,.
2016,MO,Troth,High,VT,307,3,3,80,0,90,0,8.5,6,.,.,Contaminated NH4sample
2016,MO,Troth,High,VT,309,3,11,40,120,45,135,26.5,23,.,.,Contaminated NH4sample
2016,MO,Troth,High,VT,310,3,5,160,0,180,0,10,6,.,.,Contaminated NH4sample
2016,MO,Troth,High,VT,311,3,7,240,0,270,0,20,8.5,.,.,Contaminated NH4sample
2016,MO,Troth,High,VT,312,3,4,120,0,135,0,7.5,6.5,.,.,.
2016,MO,Troth,High,VT,313,3,15,80,80,90,90,7.5,7,.,.,Contaminated NH4sample
2016,MO,Troth,High,VT,315,3,8,280,0,315,0,11.5,13.5,.,.,.
2016,MO,Troth,High,VT,316,3,2,40,0,45,0,4,5.5,.,.,.
2016,MO,Troth,High,VT,401,4,4,120,0,135,0,8.5,2.5,.,.,.
2016,MO,Troth,High,VT,403,4,9,40,40,45,45,6.5,3.5,.,.,.
2016,MO,Troth,High,VT,404,4,15,80,80,90,90,5.5,5,.,.,Contaminated NH4sample
2016,MO,Troth,High,VT,405,4,7,240,0,270,0,10,3.5,.,.,Contaminated NH4sample
2016,MO,Troth,High,VT,407,4,5,160,0,180,0,6,10.5,.,.,Contaminated NH4sample
2016,MO,Troth,High,VT,409,4,13,40,200,45,225,23,22.5,.,.,.
2016,MO,Troth,High,VT,410,4,2,40,0,45,0,2,2,.,.,.
2016,MO,Troth,High,VT,411,4,8,280,0,315,0,23,15,.,.,.
2016,MO,Troth,High,VT,412,4,1,0,0,0,0,2,2.5,.,.,Contaminated NH4sample
2016,MO,Troth,High,VT,413,4,11,40,120,45,135,12.5,27,.,.,Contaminated NH4sample
2016,MO,Troth,High,VT,414,4,3,80,0,90,0,4.5,5,.,.,Contaminated NH4sample
2016,MO,Troth,High,VT,415,4,6,200,0,225,0,14,5.5,.,.,.
2016,ND,Amenia,High,Post,101,1,14,40,240,45,270,17,1.5,0.5,.,.
2016,ND,Amenia,High,Post,102,1,6,200,0,225,0,33.5,5,0.5,.,.
2016,ND,Amenia,High,Post,103,1,3,80,0,90,0,5.5,0.5,0.5,.,.
2016,ND,Amenia,High,Post,104,1,11,40,120,45,135,44,2,1,.,.
2016,ND,Amenia,High,Post,105,1,1,0,0,0,0,4,1,0.5,.,.
2016,ND,Amenia,High,Post,106,1,8,280,0,315,0,25,10.5,1,.,.
2016,ND,Amenia,High,Post,107,1,2,40,0,45,0,3,0.5,0.5,.,.
2016,ND,Amenia,High,Post,108,1,13,40,200,45,225,54,2.5,0.5,.,.
2016,ND,Amenia,High,Post,109,1,12,40,160,45,180,8,3,0.5,.,.
2016,ND,Amenia,High,Post,110,1,5,160,0,180,0,68,7,1.5,.,.
2016,ND,Amenia,High,Post,111,1,10,40,80,45,90,23,3,0.5,.,.
2016,ND,Amenia,High,Post,112,1,7,240,0,270,0,63,14,2,.,.
2016,ND,Amenia,High,Post,113,1,15,80,80,90,90,20,4,0.5,.,.
2016,ND,Amenia,High,Post,114,1,9,40,40,45,45,6.5,0.5,0.5,.,.
2016,ND,Amenia,High,Post,115,1,16,80,160,90,180,6.5,2,0.5,.,.
2016,ND,Amenia,High,Post,116,1,4,120,0,135,0,4,0.5,0.5,.,.
2016,ND,Amenia,High,Post,201,2,2,40,0,45,0,1.5,0.5,0.5,.,.
2016,ND,Amenia,High,Post,202,2,8,280,0,315,0,44,13.5,0.5,.,.
2016,ND,Amenia,High,Post,203,2,10,40,80,45,90,17,0.5,0.5,.,.
2016,ND,Amenia,High,Post,204,2,15,80,80,90,90,41,3.5,0.5,.,.
2016,ND,Amenia,High,Post,205,2,4,120,0,135,0,11.5,2,1,.,.
2016,ND,Amenia,High,Post,206,2,7,240,0,270,0,31,3,1,.,.
2016,ND,Amenia,High,Post,207,2,5,160,0,180,0,34.5,3,3,.,.
2016,ND,Amenia,High,Post,208,2,11,40,120,45,135,52.5,3.5,0.5,.,.
2016,ND,Amenia,High,Post,209,2,16,80,160,90,180,18,1,0.5,.,.
2016,ND,Amenia,High,Post,210,2,3,80,0,90,0,21,2,0.5,.,.
2016,ND,Amenia,High,Post,211,2,13,40,200,45,225,36,5,1.5,.,.
2016,ND,Amenia,High,Post,212,2,6,200,0,225,0,53,3,1.5,.,.
2016,ND,Amenia,High,Post,213,2,14,40,240,45,270,56.5,2.5,1,.,.
2016,ND,Amenia,High,Post,214,2,12,40,160,45,180,27.5,5.5,0.5,.,.
2016,ND,Amenia,High,Post,215,2,9,40,40,45,45,6.5,0.5,0.5,.,.
2016,ND,Amenia,High,Post,216,2,1,0,0,0,0,4,0.5,0.5,.,.
2016,ND,Amenia,High,Post,301,3,14,40,240,45,270,8.5,1.5,0.5,.,.
2016,ND,Amenia,High,Post,302,3,6,200,0,225,0,25.5,1,0.5,.,.
2016,ND,Amenia,High,Post,303,3,13,40,200,45,225,33.5,5,1,.,.
2016,ND,Amenia,High,Post,304,3,2,40,0,45,0,4,0.5,0.5,.,.
2016,ND,Amenia,High,Post,305,3,8,280,0,315,0,57,6.5,1,.,.
2016,ND,Amenia,High,Post,306,3,15,80,80,90,90,17.5,1.5,0.5,.,.
2016,ND,Amenia,High,Post,307,3,10,40,80,45,90,11.5,1.5,0.5,.,.
2016,ND,Amenia,High,Post,308,3,4,120,0,135,0,41.5,3,0.5,.,.
2016,ND,Amenia,High,Post,309,3,3,80,0,90,0,11.5,1.5,0.5,.,.
2016,ND,Amenia,High,Post,310,3,9,40,40,45,45,15,2,0.5,.,.
2016,ND,Amenia,High,Post,311,3,12,40,160,45,180,48.5,2.5,1,.,.
2016,ND,Amenia,High,Post,312,3,1,0,0,0,0,6,0.5,0.5,.,.
2016,ND,Amenia,High,Post,313,3,11,40,120,45,135,55,4.5,0.5,.,.
2016,ND,Amenia,High,Post,314,3,7,240,0,270,0,46.5,5,0.5,.,.
2016,ND,Amenia,High,Post,315,3,16,80,160,90,180,12,1.5,0.5,.,.
2016,ND,Amenia,High,Post,316,3,5,160,0,180,0,58,4,0.5,.,.
2016,ND,Amenia,High,Post,401,4,8,280,0,315,0,18,5,0.5,.,.
2016,ND,Amenia,High,Post,402,4,7,240,0,270,0,27.5,3,0.5,.,.
2016,ND,Amenia,High,Post,403,4,6,200,0,225,0,26.5,4,0.5,.,.
2016,ND,Amenia,High,Post,404,4,15,80,80,90,90,34.5,5.5,1,.,.
2016,ND,Amenia,High,Post,405,4,11,40,120,45,135,22,1,0.5,.,.
2016,ND,Amenia,High,Post,406,4,12,40,160,45,180,53,1.5,0.5,.,.
2016,ND,Amenia,High,Post,407,4,4,120,0,135,0,22.5,3.5,0.5,.,.
2016,ND,Amenia,High,Post,408,4,1,0,0,0,0,3,0.5,0.5,.,.
2016,ND,Amenia,High,Post,409,4,5,160,0,180,0,14.5,4,0.5,.,.
2016,ND,Amenia,High,Post,410,4,10,40,80,45,90,40,2,0.5,.,.
2016,ND,Amenia,High,Post,411,4,13,40,200,45,225,27.5,3.5,0.5,.,.
2016,ND,Amenia,High,Post,412,4,16,80,160,90,180,58,3,0.5,.,.
2016,ND,Amenia,High,Post,413,4,14,40,240,45,270,21.5,1.5,0.5,.,.
2016,ND,Amenia,High,Post,414,4,9,40,40,45,45,19,1,0.5,.,.
2016,ND,Amenia,High,Post,415,4,3,80,0,90,0,7.5,1,0.5,.,.
2016,ND,Amenia,High,Post,416,4,2,40,0,45,0,5.5,1.5,0.5,.,.
2016,ND,Amenia,High,PPNT,.,1,.,.,.,.,.,16,4.5,4.5,.,"Soil taken at different depths: 0-6,6-24,24-48"
2016,ND,Amenia,High,PPNT,.,2,.,.,.,.,.,11.5,4.125,1,.,"Soil taken at different depths: 0-6,6-24,24-48"
2016,ND,Amenia,High,PPNT,.,3,.,.,.,.,.,14,3.75,2,.,"Soil taken at different depths: 0-6,6-24,24-48"
2016,ND,Amenia,High,PPNT,.,4,.,.,.,.,.,19,5.25,2.5,.,"Soil taken at different depths: 0-6,6-24,24-48"
2016,ND,Amenia,High,PSNT,102,1,6,200,0,225,0,56.5,18,.,.,.
2016,ND,Amenia,High,PSNT,103,1,3,80,0,90,0,23.5,7,.,.,.
2016,ND,Amenia,High,PSNT,105,1,1,0,0,0,0,15,10.5,.,6.1,.
2016,ND,Amenia,High,PSNT,106,1,8,280,0,315,0,51.5,18.5,.,.,.
2016,ND,Amenia,High,PSNT,107,1,2,40,0,45,0,16,13,.,.,.
2016,ND,Amenia,High,PSNT,110,1,5,160,0,180,0,68,17,.,19.8,.
2016,ND,Amenia,High,PSNT,112,1,7,240,0,270,0,41,12,.,15.3,.
2016,ND,Amenia,High,PSNT,116,1,4,120,0,135,0,27,16,.,.,.
2016,ND,Amenia,High,PSNT,201,2,2,40,0,45,0,23.5,10,.,.,.
2016,ND,Amenia,High,PSNT,202,2,8,280,0,315,0,72,14.5,.,.,.
2016,ND,Amenia,High,PSNT,205,2,4,120,0,135,0,32,10,.,.,.
2016,ND,Amenia,High,PSNT,206,2,7,240,0,270,0,34.5,10.5,.,11.2,.
2016,ND,Amenia,High,PSNT,207,2,5,160,0,180,0,36,9,.,9.2,.
2016,ND,Amenia,High,PSNT,210,2,3,80,0,90,0,22.5,10.5,.,6.3,.
2016,ND,Amenia,High,PSNT,212,2,6,200,0,225,0,41.5,10.5,.,.,.
2016,ND,Amenia,High,PSNT,216,2,1,0,0,0,0,20.5,9.5,.,9.8,.
2016,ND,Amenia,High,PSNT,302,3,6,200,0,225,0,41.5,20,.,.,.
2016,ND,Amenia,High,PSNT,304,3,2,40,0,45,0,21.5,10.5,.,.,.
2016,ND,Amenia,High,PSNT,305,3,8,280,0,315,0,47,12,.,.,.
2016,ND,Amenia,High,PSNT,308,3,4,120,0,135,0,37,14.5,.,.,.
2016,ND,Amenia,High,PSNT,309,3,3,80,0,90,0,48.5,21,.,11.4,.
2016,ND,Amenia,High,PSNT,312,3,1,0,0,0,0,11.5,10.5,.,4,.
2016,ND,Amenia,High,PSNT,314,3,7,240,0,270,0,35.5,12.5,.,12.1,.
2016,ND,Amenia,High,PSNT,316,3,5,160,0,180,0,26,10,.,5.8,.
2016,ND,Amenia,High,PSNT,401,4,8,280,0,315,0,17.5,10,.,.,.
2016,ND,Amenia,High,PSNT,402,4,7,240,0,270,0,48.5,18,.,13.8,.
2016,ND,Amenia,High,PSNT,403,4,6,200,0,225,0,42,18,.,.,.
2016,ND,Amenia,High,PSNT,407,4,4,120,0,135,0,46,11.5,.,.,.
2016,ND,Amenia,High,PSNT,408,4,1,0,0,0,0,22,10,.,10.6,.
2016,ND,Amenia,High,PSNT,409,4,5,160,0,180,0,58.5,14,.,31.9,.
2016,ND,Amenia,High,PSNT,415,4,3,80,0,90,0,37,10.5,.,12.6,.
2016,ND,Amenia,High,PSNT,416,4,2,40,0,45,0,21,10,.,.,.
2016,ND,Amenia,High,VT,103,1,3,80,0,90,0,11.5,3.5,.,3.9,.
2016,ND,Amenia,High,VT,104,1,11,40,120,45,135,16,3.5,.,10.4,.
2016,ND,Amenia,High,VT,105,1,1,0,0,0,0,5,2.5,.,4,.
2016,ND,Amenia,High,VT,108,1,13,40,200,45,225,54,5.5,.,.,.
2016,ND,Amenia,High,VT,110,1,5,160,0,180,0,48,11,.,12.8,.
2016,ND,Amenia,High,VT,112,1,7,240,0,270,0,54,14,.,17.7,.
2016,ND,Amenia,High,VT,113,1,15,80,80,90,90,32.5,9.5,.,16.3,.
2016,ND,Amenia,High,VT,114,1,9,40,40,45,45,33,9.5,.,.,.
2016,ND,Amenia,High,VT,204,2,15,80,80,90,90,49,25,.,19.5,.
2016,ND,Amenia,High,VT,206,2,7,240,0,270,0,82,28,.,8.3,.
2016,ND,Amenia,High,VT,207,2,5,160,0,180,0,46.5,25.5,.,9,.
2016,ND,Amenia,High,VT,208,2,11,40,120,45,135,58.5,25.5,.,15.6,.
2016,ND,Amenia,High,VT,210,2,3,80,0,90,0,21,10,.,6.2,.
2016,ND,Amenia,High,VT,211,2,13,40,200,45,225,68,16.5,.,.,.
2016,ND,Amenia,High,VT,215,2,9,40,40,45,45,35,12.5,.,.,.
2016,ND,Amenia,High,VT,216,2,1,0,0,0,0,6,1.5,.,6.2,.
2016,ND,Amenia,High,VT,303,3,13,40,200,45,225,66,18,.,.,.
2016,ND,Amenia,High,VT,306,3,15,80,80,90,90,32.5,14.5,.,4,.
2016,ND,Amenia,High,VT,309,3,3,80,0,90,0,26,7.5,.,4.2,.
2016,ND,Amenia,High,VT,310,3,9,40,40,45,45,32,8.5,.,.,.
2016,ND,Amenia,High,VT,312,3,1,0,0,0,0,10,3,.,6.7,.
2016,ND,Amenia,High,VT,313,3,11,40,120,45,135,45.5,12.5,.,26,.
2016,ND,Amenia,High,VT,314,3,7,240,0,270,0,51.5,6,.,7,.
2016,ND,Amenia,High,VT,316,3,5,160,0,180,0,24.5,3,.,8,.
2016,ND,Amenia,High,VT,402,4,7,240,0,270,0,28.5,7.5,.,5.1,.
2016,ND,Amenia,High,VT,404,4,15,80,80,90,90,53,9,.,16.1,.
2016,ND,Amenia,High,VT,405,4,11,40,120,45,135,29.5,8,.,9.8,.
2016,ND,Amenia,High,VT,408,4,1,0,0,0,0,9,3.5,.,4.5,.
2016,ND,Amenia,High,VT,409,4,5,160,0,180,0,61,19,.,11.7,.
2016,ND,Amenia,High,VT,411,4,13,40,200,45,225,52.5,9.5,.,.,.
2016,ND,Amenia,High,VT,414,4,9,40,40,45,45,22,7.5,.,.,.
2016,ND,Amenia,High,VT,415,4,3,80,0,90,0,17.5,6.5,.,3.9,.
2016,ND,Durbin,Low,Post,101,1,2,40,0,45,0,5,2,1.5,.,.
2016,ND,Durbin,Low,Post,102,1,11,40,120,45,135,5,2.5,1.5,.,.
2016,ND,Durbin,Low,Post,103,1,4,120,0,135,0,14.5,2.5,1.5,.,.
2016,ND,Durbin,Low,Post,104,1,14,40,240,45,270,35.5,3.5,1.5,.,.
2016,ND,Durbin,Low,Post,105,1,6,200,0,225,0,12,2,1,.,.
2016,ND,Durbin,Low,Post,106,1,15,80,80,90,90,23.5,4.5,1.5,.,.
2016,ND,Durbin,Low,Post,107,1,8,280,0,315,0,4,1,1,.,.
2016,ND,Durbin,Low,Post,108,1,1,0,0,0,0,9.5,2.5,2,.,.
2016,ND,Durbin,Low,Post,109,1,10,40,80,45,90,11,1,1,.,.
2016,ND,Durbin,Low,Post,110,1,5,160,0,180,0,11.5,1.5,1,.,.
2016,ND,Durbin,Low,Post,111,1,13,40,200,45,225,43.5,2,1.5,.,.
2016,ND,Durbin,Low,Post,112,1,9,40,40,45,45,9.5,1.5,1,.,.
2016,ND,Durbin,Low,Post,113,1,16,80,160,90,180,8.5,2,2,.,.
2016,ND,Durbin,Low,Post,114,1,3,80,0,90,0,22,4,1.5,.,.
2016,ND,Durbin,Low,Post,115,1,12,40,160,45,180,82,10.5,4.5,.,.
2016,ND,Durbin,Low,Post,116,1,7,240,0,270,0,39.5,7,3,.,.
2016,ND,Durbin,Low,Post,201,2,13,40,200,45,225,75.5,5.5,3,.,.
2016,ND,Durbin,Low,Post,202,2,10,40,80,45,90,33.5,3,2,.,.
2016,ND,Durbin,Low,Post,203,2,5,160,0,180,0,56,7,2,.,.
2016,ND,Durbin,Low,Post,204,2,12,40,160,45,180,44.5,6,2.5,.,.
2016,ND,Durbin,Low,Post,205,2,1,0,0,0,0,3,1,1,.,.
2016,ND,Durbin,Low,Post,206,2,4,120,0,135,0,4.5,0.5,0.5,.,.
2016,ND,Durbin,Low,Post,207,2,11,40,120,45,135,29,2.5,2,.,.
2016,ND,Durbin,Low,Post,208,2,6,200,0,225,0,10,2.5,1.5,.,.
2016,ND,Durbin,Low,Post,209,2,2,40,0,45,0,8,2,1,.,.
2016,ND,Durbin,Low,Post,210,2,8,280,0,315,0,4,1,0.5,.,.
2016,ND,Durbin,Low,Post,211,2,3,80,0,90,0,7,1,1,.,.
2016,ND,Durbin,Low,Post,212,2,7,240,0,270,0,48,8.5,4,.,.
2016,ND,Durbin,Low,Post,213,2,15,80,80,90,90,12.5,3,2,.,.
2016,ND,Durbin,Low,Post,214,2,9,40,40,45,45,7,1.5,2,.,.
2016,ND,Durbin,Low,Post,215,2,16,80,160,90,180,56,5.5,2.5,.,.
2016,ND,Durbin,Low,Post,216,2,14,40,240,45,270,55.5,5,2,.,.
2016,ND,Durbin,Low,Post,301,3,16,80,160,90,180,40.5,3,2.5,.,.
2016,ND,Durbin,Low,Post,302,3,12,40,160,45,180,55,3,2.5,.,.
2016,ND,Durbin,Low,Post,303,3,7,240,0,270,0,4.5,1,1,.,.
2016,ND,Durbin,Low,Post,304,3,2,40,0,45,0,8.5,1,1,.,.
2016,ND,Durbin,Low,Post,305,3,13,40,200,45,225,100,19,6.5,.,.
2016,ND,Durbin,Low,Post,306,3,8,280,0,315,0,3,1,1,.,.
2016,ND,Durbin,Low,Post,307,3,3,80,0,90,0,10,1.5,1,.,.
2016,ND,Durbin,Low,Post,308,3,14,40,240,45,270,106,9,4,.,.
2016,ND,Durbin,Low,Post,309,3,5,160,0,180,0,5.5,1,0.5,.,.
2016,ND,Durbin,Low,Post,310,3,10,40,80,45,90,46,3.5,2,.,.
2016,ND,Durbin,Low,Post,311,3,15,80,80,90,90,35.5,3.5,1.5,.,.
2016,ND,Durbin,Low,Post,312,3,9,40,40,45,45,32.5,4.5,2,.,.
2016,ND,Durbin,Low,Post,313,3,1,0,0,0,0,5.5,1.5,1,.,.
2016,ND,Durbin,Low,Post,314,3,6,200,0,225,0,9.5,2.5,2,.,.
2016,ND,Durbin,Low,Post,315,3,11,40,120,45,135,28.5,7,4,.,.
2016,ND,Durbin,Low,Post,316,3,4,120,0,135,0,5.5,1,1.5,.,.
2016,ND,Durbin,Low,Post,401,4,15,80,80,90,90,7.5,4.5,4.5,.,.
2016,ND,Durbin,Low,Post,402,4,8,280,0,315,0,5,1.5,1.5,.,.
2016,ND,Durbin,Low,Post,403,4,3,80,0,90,0,5,1.5,1,.,.
2016,ND,Durbin,Low,Post,404,4,10,40,80,45,90,14.5,3,1.5,.,.
2016,ND,Durbin,Low,Post,405,4,5,160,0,180,0,24,19.5,5.5,.,.
2016,ND,Durbin,Low,Post,406,4,7,240,0,270,0,4,0.5,0.5,.,.
2016,ND,Durbin,Low,Post,407,4,12,40,160,45,180,43.5,4,3,.,.
2016,ND,Durbin,Low,Post,408,4,4,120,0,135,0,6.5,1,1,.,.
2016,ND,Durbin,Low,Post,409,4,16,80,160,90,180,31.5,2.5,2,.,.
2016,ND,Durbin,Low,Post,410,4,1,0,0,0,0,4.5,0.5,0.5,.,.
2016,ND,Durbin,Low,Post,411,4,11,40,120,45,135,54,4,2.5,.,.
2016,ND,Durbin,Low,Post,412,4,2,40,0,45,0,4,0.5,0.5,.,.
2016,ND,Durbin,Low,Post,413,4,14,40,240,45,270,86,11,5.5,.,.
2016,ND,Durbin,Low,Post,414,4,13,40,200,45,225,16,2.5,1.5,.,.
2016,ND,Durbin,Low,Post,415,4,6,200,0,225,0,26.5,4,3.5,.,.
2016,ND,Durbin,Low,Post,416,4,9,40,40,45,45,1.5,10,2,.,.
2016,ND,Durbin,High,PPNT,.,1,.,.,.,.,.,17.5,10.125,6.5,.,"Soil taken at different depths: 0-6,6-24,24-36"
2016,ND,Durbin,High,PPNT,.,2,.,.,.,.,.,21,10.5,7,.,"Soil taken at different depths: 0-6,6-24,24-36"
2016,ND,Durbin,High,PPNT,.,3,.,.,.,.,.,12.5,11.25,10,.,"Soil taken at different depths: 0-6,6-24,24-36"
2016,ND,Durbin,High,PPNT,.,4,.,.,.,.,.,16,10.875,5.5,.,"Soil taken at different depths: 0-6,6-24,24-36"
2016,ND,Durbin,Low,PSNT,101,1,2,40,0,45,0,8.5,7,.,.,.
2016,ND,Durbin,Low,PSNT,103,1,4,120,0,135,0,28,10.5,.,.,.
2016,ND,Durbin,Low,PSNT,105,1,6,200,0,225,0,40,7.5,.,.,.
2016,ND,Durbin,Low,PSNT,107,1,8,280,0,315,0,8,16,.,.,.
2016,ND,Durbin,Low,PSNT,108,1,1,0,0,0,0,9.5,35.5,.,5.5,.
2016,ND,Durbin,Low,PSNT,110,1,5,160,0,180,0,44,8.5,.,9,.
2016,ND,Durbin,Low,PSNT,114,1,3,80,0,90,0,11.5,37.5,.,5.9,.
2016,ND,Durbin,Low,PSNT,116,1,7,240,0,270,0,59,14.5,.,21.8,.
2016,ND,Durbin,Low,PSNT,203,2,5,160,0,180,0,78,14,.,20.5,.
2016,ND,Durbin,Low,PSNT,205,2,1,0,0,0,0,12.5,8.5,.,8.7,.
2016,ND,Durbin,Low,PSNT,206,2,4,120,0,135,0,20,7.5,.,.,.
2016,ND,Durbin,Low,PSNT,208,2,6,200,0,225,0,39,12,.,.,.
2016,ND,Durbin,Low,PSNT,209,2,2,40,0,45,0,53,14.5,.,.,.
2016,ND,Durbin,Low,PSNT,210,2,8,280,0,315,0,17.5,5.5,.,.,.
2016,ND,Durbin,Low,PSNT,211,2,3,80,0,90,0,34.5,9,.,12.6,.
2016,ND,Durbin,Low,PSNT,212,2,7,240,0,270,0,74,15.5,.,52.6,.
2016,ND,Durbin,Low,PSNT,303,3,7,240,0,270,0,10,10.5,.,8.5,.
2016,ND,Durbin,Low,PSNT,304,3,2,40,0,45,0,31.5,18.5,.,.,.
2016,ND,Durbin,Low,PSNT,306,3,8,280,0,315,0,18,10.5,.,.,.
2016,ND,Durbin,Low,PSNT,307,3,3,80,0,90,0,22,26.5,.,7.4,.
2016,ND,Durbin,Low,PSNT,309,3,5,160,0,180,0,20,11.5,.,7.2,.
2016,ND,Durbin,Low,PSNT,313,3,1,0,0,0,0,16,33.5,.,10.7,.
2016,ND,Durbin,Low,PSNT,314,3,6,200,0,225,0,15.5,9.5,.,.,.
2016,ND,Durbin,Low,PSNT,316,3,4,120,0,135,0,14.5,14.5,.,.,.
2016,ND,Durbin,Low,PSNT,402,4,8,280,0,315,0,23.5,16.5,.,.,.
2016,ND,Durbin,Low,PSNT,403,4,3,80,0,90,0,21.5,12.5,.,9,.
2016,ND,Durbin,Low,PSNT,405,4,5,160,0,180,0,108,45.5,.,21.9,.
2016,ND,Durbin,Low,PSNT,406,4,7,240,0,270,0,22,11,.,6,.
2016,ND,Durbin,Low,PSNT,408,4,4,120,0,135,0,15.5,8.5,.,.,.
2016,ND,Durbin,Low,PSNT,410,4,1,0,0,0,0,28,11.5,.,6.7,.
2016,ND,Durbin,Low,PSNT,412,4,2,40,0,45,0,14.5,9.5,.,.,.
2016,ND,Durbin,Low,PSNT,415,4,6,200,0,225,0,86,41,.,.,.
2016,ND,Durbin,Low,VT,102,1,11,40,120,45,135,18.5,5.5,.,4.7,.
2016,ND,Durbin,Low,VT,106,1,15,80,80,90,90,50.5,8,.,5.8,.
2016,ND,Durbin,Low,VT,108,1,1,0,0,0,0,45.5,16.5,.,5,.
2016,ND,Durbin,Low,VT,110,1,5,160,0,180,0,15.5,5.5,.,5.6,.
2016,ND,Durbin,Low,VT,111,1,13,40,200,45,225,106,52,.,.,.
2016,ND,Durbin,Low,VT,112,1,9,40,40,45,45,33.5,11,.,.,.
2016,ND,Durbin,Low,VT,114,1,3,80,0,90,0,92,28,.,10.9,.
2016,ND,Durbin,Low,VT,116,1,7,240,0,270,0,82,19.5,.,11.5,.
2016,ND,Durbin,Low,VT,201,2,13,40,200,45,225,86,18,.,.,.
2016,ND,Durbin,Low,VT,203,2,5,160,0,180,0,78,12.5,.,8.4,.
2016,ND,Durbin,Low,VT,205,2,1,0,0,0,0,2.5,1.5,.,7.7,.
2016,ND,Durbin,Low,VT,207,2,11,40,120,45,135,78,15.5,.,13.5,.
2016,ND,Durbin,Low,VT,211,2,3,80,0,90,0,21.5,6.5,.,5.1,.
2016,ND,Durbin,Low,VT,212,2,7,240,0,270,0,36,13,.,7.6,.
2016,ND,Durbin,Low,VT,213,2,15,80,80,90,90,22,13.5,.,7.4,.
2016,ND,Durbin,Low,VT,214,2,9,40,40,45,45,21,4,.,.,.
2016,ND,Durbin,Low,VT,303,3,7,240,0,270,0,9.5,5,.,8.1,.
2016,ND,Durbin,Low,VT,305,3,13,40,200,45,225,.,.,.,.,.
2016,ND,Durbin,Low,VT,307,3,3,80,0,90,0,24.5,12.5,.,5.3,.
2016,ND,Durbin,Low,VT,309,3,5,160,0,180,0,9,5.5,.,4.3,.
2016,ND,Durbin,Low,VT,311,3,15,80,80,90,90,62,41,.,19.3,.
2016,ND,Durbin,Low,VT,312,3,9,40,40,45,45,38,14,.,.,.
2016,ND,Durbin,Low,VT,313,3,1,0,0,0,0,12.5,8.5,.,4.8,.
2016,ND,Durbin,Low,VT,315,3,11,40,120,45,135,119,41.5,.,21.2,.
2016,ND,Durbin,Low,VT,401,4,15,80,80,90,90,44.5,11,.,11.6,.
2016,ND,Durbin,Low,VT,403,4,3,80,0,90,0,6.5,3,.,4.3,.
2016,ND,Durbin,Low,VT,405,4,5,160,0,180,0,46,21,.,6.8,.
2016,ND,Durbin,Low,VT,406,4,7,240,0,270,0,12.5,3,.,4.2,.
2016,ND,Durbin,Low,VT,410,4,1,0,0,0,0,4.5,1.5,.,4,.
2016,ND,Durbin,Low,VT,411,4,11,40,120,45,135,98,18.5,.,45,.
2016,ND,Durbin,Low,VT,414,4,13,40,200,45,225,110,10,.,.,.
2016,ND,Durbin,Low,VT,416,4,9,40,40,45,45,14,5.5,.,.,.
2016,NE,Kyes,Low,Post,101,1,2,40,0,45,0,1.5,0.5,0.5,.,.
2016,NE,Kyes,Low,Post,102,1,3,80,0,90,0,1.5,0.5,0.5,.,.
2016,NE,Kyes,Low,Post,103,1,9,40,40,45,45,1,0.5,0.5,.,.
2016,NE,Kyes,Low,Post,104,1,14,40,240,45,270,12,16.5,8,.,.
